profile,layer_position,layer_index,head_index,auc,null_mean,null_q95,p_value_perm_ge
triad_odd_bal_0.45,5,23,14,0.613221857270827,0.5277045088085996,0.5582251418333831,0.0
baseline,3,15,2,0.6131408075048285,0.5138768693092982,0.5295005978110917,0.0
late_boost_bal_0.60,2,11,10,0.6129904037743628,0.5197581476307171,0.5448930826252586,0.0
baseline,5,23,9,0.6124933321070541,0.5150387197645544,0.536073024924124,0.0
triad_odd_bal_0.45,7,31,12,0.6123738429381905,0.5243308450283666,0.5552188713048671,0.0
baseline,7,31,15,0.6119415064839511,0.5137965234985742,0.5447445967074405,0.0
triad_odd_bal_0.45,5,23,9,0.6116930426993132,0.5228306957300687,0.5559247536578084,0.0
baseline,4,19,8,0.611286673411202,0.5149507955486068,0.5305735307642785,0.0
baseline,0,3,5,0.6107201324381496,0.5170636254943437,0.5358912903522487,0.0
constant_2.6,3,15,0,0.6092057620875863,0.5146830227549395,0.539202523644536,0.0
late_boost_bal_0.60,2,11,11,0.6091503866736901,0.5224021864431363,0.5760827245035842,0.0
constant_2.6,0,3,3,0.60858148390923,0.5133706339544901,0.5302322314823485,0.0
baseline,4,19,10,0.6075931205738987,0.51643344063276,0.5365150372482295,0.0
constant_2.6,1,7,10,0.6070715110653307,0.5153670755688736,0.5365434887785997,0.0
baseline,4,19,15,0.6069677182010484,0.5131393359698336,0.5304456911615929,0.0
constant_2.6,4,19,11,0.6068725223959797,0.5157674719855168,0.5346862611979898,0.0
baseline,7,31,5,0.6068499954014531,0.5121711395199118,0.5239446334958152,0.0
triad_odd_bal_0.45,0,3,0,0.6059361003284562,0.5227860256793073,0.5473197969543148,0.0
constant_2.6,2,11,3,0.6056707869026438,0.515051112775853,0.5446983175703093,0.0
edges_narrow_bal_0.55,3,15,1,0.6050802815434294,0.5289912352494754,0.577617892590884,0.0
triad_odd_bal_0.45,4,19,15,0.604777545535981,0.5276892206628843,0.5898375634517767,0.02
late_boost_bal_0.60,1,7,4,0.6043637251982991,0.5214401209261846,0.556897907457878,0.0
constant_2.6,5,23,9,0.6032712176545869,0.5147569997190747,0.5327435855417173,0.0
baseline,6,27,14,0.5991391520279592,0.5134515221190104,0.5299008553297158,0.0
baseline,0,3,15,0.5990214292283638,0.5163817161776878,0.5336085716913456,0.0
constant_2.6,3,15,6,0.5983472235228018,0.5161492180915815,0.5388498064737647,0.0
baseline,4,19,5,0.5980943621815507,0.5171373493975905,0.5411282994573714,0.0
baseline,3,15,14,0.5980134277568289,0.5154233790122321,0.537300652993654,0.0
late_boost_bal_0.60,2,11,8,0.5968440098023498,0.5190031223995909,0.5444415179900602,0.0
baseline,0,3,7,0.5959716729513473,0.5136231766761703,0.5375364664765934,0.0
edges_narrow_bal_0.55,7,31,9,0.5946935313462597,0.5326432642371391,0.5745747831133465,0.02
constant_2.6,1,7,13,0.5941411492961263,0.5150820145456817,0.5336199160345849,0.0
edges_narrow_bal_0.55,4,19,14,0.5939792562610675,0.5268457314623294,0.570948348982902,0.0
triad_odd_bal_0.45,7,31,9,0.5928336816960287,0.5282109286354136,0.5687166318303971,0.0
constant_2.6,0,3,4,0.5912460592439991,0.5176067515684989,0.5408490573399507,0.0
constant_2.6,1,7,0,0.5911134001310984,0.5155211942441552,0.53963015419671,0.0
late_boost_bal_0.60,3,15,12,0.5905610394765972,0.5201893288749436,0.540670208948843,0.0
late_boost_bal_0.60,1,7,1,0.5905381367901122,0.5207426577804243,0.5484987289009001,0.0
late_boost_bal_0.60,4,19,14,0.5902098649504921,0.5210811594866744,0.5458122437761949,0.0
constant_2.6,4,19,6,0.5900287167962044,0.514946468146206,0.538850391734557,0.0
constant_2.6,2,11,1,0.5893420108000125,0.5161706776539626,0.531873692917564,0.0
constant_2.6,7,31,14,0.5891196116989731,0.5160169491525423,0.5348926631707088,0.0
constant_2.6,3,15,5,0.5890805943128258,0.5168832131597838,0.5442145019820832,0.0
constant_2.6,3,15,4,0.5889908543246871,0.5129769485282641,0.5265616708805443,0.0
late_boost_bal_0.60,3,15,4,0.588927314507325,0.5207866309384758,0.5465481834352502,0.0
constant_2.6,5,23,0,0.5884875300433873,0.5125495520804071,0.5317002606361395,0.0
triad_odd_bal_0.45,7,31,2,0.5881397432069275,0.5308163630934605,0.5667130486712452,0.02
late_boost_bal_0.60,4,19,6,0.5880035728190917,0.5195488170762431,0.5479570803655269,0.0
edges_narrow_bal_0.55,3,15,12,0.5876995878037529,0.5307040073808426,0.568227407330248,0.02
constant_2.6,3,15,2,0.5873989449698785,0.5159031744545368,0.5418839935075069,0.0
constant_2.6,0,3,2,0.5873248119361988,0.5157817133314605,0.532046149764335,0.0
triad_odd_bal_0.45,6,27,8,0.5867184234099732,0.5283199761122723,0.5706154075843535,0.04
constant_2.6,1,7,12,0.5865366607360241,0.5132233823391702,0.5248767050597747,0.0
baseline,0,3,9,0.5857739354364021,0.5144821116527178,0.5291018118274625,0.0
late_boost_bal_0.60,4,19,12,0.5857362068570643,0.5198902197894482,0.5552225759414912,0.0
late_boost_bal_0.60,3,15,13,0.5852323477543917,0.5166943789173135,0.5360904350747009,0.0
late_boost_bal_0.60,4,19,4,0.5852170792967348,0.5200629060455457,0.5481551886036232,0.0
constant_2.6,0,3,15,0.5849876705059776,0.5140588226113556,0.533795299185317,0.0
edges_narrow_bal_0.55,5,23,15,0.584634157229803,0.5255326557640511,0.5538258359250606,0.02
edges_narrow_bal_0.55,4,19,15,0.584098450915909,0.5288629633487597,0.5771089715926845,0.06
baseline,7,31,9,0.5820288788742758,0.5143211257242711,0.5322310309942058,0.0
baseline,7,31,10,0.5817382507127749,0.5158476961280235,0.5328332566908857,0.0
constant_2.6,7,31,12,0.5812224927427662,0.512472219621063,0.5308791397446702,0.0
constant_2.6,7,31,13,0.5791935886631083,0.5125806879545525,0.5314099712832038,0.0
constant_2.6,0,3,14,0.5788385304491682,0.5115970596497799,0.5300309017698287,0.0
constant_2.6,4,19,9,0.5779294253519368,0.5132975153728502,0.5295053375784249,0.0
triad_odd_bal_0.45,1,7,11,0.5759808898178561,0.5320678411466111,0.5653944461033144,0.02
late_boost_bal_0.60,1,7,5,0.5741169105802777,0.5202482651214987,0.5454488544839643,0.0
edges_narrow_bal_0.55,4,19,4,0.5732652787904942,0.5272707251380185,0.5641850567699885,0.02
edges_narrow_bal_0.55,6,27,1,0.5729230219788395,0.5338780672906653,0.5751707563875538,0.08
late_boost_bal_0.60,2,11,6,0.5721472795425571,0.5223055371061691,0.5524502057424668,0.02
constant_2.6,0,3,1,0.5721236382932234,0.5185001716764992,0.5411838265130943,0.0
late_boost_bal_0.60,7,31,8,0.5709563398453306,0.5202268892807792,0.5514367618655002,0.02
late_boost_bal_0.60,5,23,7,0.570681507607509,0.5213369061524249,0.5467035399919077,0.0
late_boost_bal_0.60,3,15,1,0.5687042423409598,0.5207612852987658,0.5492487918832879,0.0
constant_2.6,7,31,7,0.56838967443893,0.5174214970190717,0.5447075841995193,0.0
triad_odd_bal_0.45,6,27,1,0.5682173783218871,0.5294284861152583,0.5647596297402209,0.02
late_boost_bal_0.60,2,11,14,0.5675820107031888,0.5191095435494582,0.536949285817893,0.02
triad_odd_bal_0.45,3,15,12,0.5667841146610928,0.526631710958495,0.5603774260973425,0.0
constant_2.6,4,19,8,0.5659081686799639,0.5159875300433874,0.5347443971033493,0.0
baseline,7,31,11,0.5654336429688218,0.5119097949048099,0.5253996137220639,0.0
triad_odd_bal_0.45,0,3,3,0.5653508510002986,0.5274847417139444,0.5575240370259779,0.04
edges_narrow_bal_0.55,1,7,4,0.5652594455439651,0.5281936280710109,0.5686537402717222,0.08
late_boost_bal_0.60,0,3,4,0.5651772286222507,0.522716563986289,0.5542125674674971,0.02
late_boost_bal_0.60,6,27,1,0.564673369519578,0.522414706578415,0.545696585209445,0.04
constant_2.6,7,31,15,0.5643942940974499,0.5145872740893341,0.5310816399787746,0.0
late_boost_bal_0.60,6,27,10,0.5638717754925986,0.5167962195298845,0.5373790929009306,0.0
late_boost_bal_0.60,5,23,15,0.5637419936025162,0.5213434715892175,0.5510928398567818,0.0
late_boost_bal_0.60,5,23,14,0.5631923291268732,0.5214317232744735,0.5556310071838093,0.0
late_boost_bal_0.60,7,31,12,0.5628258861431112,0.5201473406163877,0.5506783012314012,0.04
late_boost_bal_0.60,3,15,8,0.562719006939514,0.5209512249120156,0.5523612669766164,0.0
late_boost_bal_0.60,6,27,5,0.5623067585827818,0.5214115689103666,0.5541629449801129,0.02
triad_odd_bal_0.45,4,19,4,0.5618393550313526,0.5224305762914303,0.5492039414750671,0.02
triad_odd_bal_0.45,0,3,4,0.5617199163929532,0.5298532099134067,0.5650277694834278,0.08
late_boost_bal_0.60,6,27,7,0.5613448457504066,0.5204640084281884,0.557946087076014,0.04
triad_odd_bal_0.45,4,19,2,0.561015228426396,0.5293374738727978,0.5599157957599283,0.06
baseline,7,31,6,0.5606474753977743,0.5164850179343327,0.5425864066954842,0.0
triad_odd_bal_0.45,5,23,15,0.5602149895491191,0.5270710062705285,0.5564622275306061,0.04
late_boost_bal_0.60,2,11,2,0.5597798288405896,0.520680973211491,0.5461870844116682,0.02
late_boost_bal_0.60,2,11,5,0.5586041576010199,0.5181212162853369,0.5440395758422463,0.0
late_boost_bal_0.60,3,15,10,0.5585888891433632,0.5184965149745399,0.5440792738321538,0.04
late_boost_bal_0.60,7,31,14,0.5584514730244525,0.5202404782080938,0.5522692745192345,0.02
late_boost_bal_0.60,2,11,4,0.5581079327271755,0.5234364717648046,0.5502320805563826,0.0
triad_odd_bal_0.45,1,7,4,0.5573723499552106,0.5234608539862647,0.5518799641684085,0.02
constant_2.6,7,31,4,0.5568990542185599,0.5135869463432906,0.5339862892905078,0.02
constant_2.6,0,3,6,0.5558728969628867,0.5169024097137686,0.5342925757717639,0.0
triad_odd_bal_0.45,3,15,4,0.5557957599283369,0.5224238877276799,0.5510851000298597,0.04
late_boost_bal_0.60,2,11,7,0.5549626304498851,0.5165913168281306,0.5380844956446724,0.02
triad_odd_bal_0.45,4,19,7,0.5548402508211406,0.5287577187220065,0.5545673335323977,0.06
late_boost_bal_0.60,4,19,0,0.5537716907526586,0.5260666162807565,0.5660723419523777,0.14
late_boost_bal_0.60,4,19,1,0.5537487880661734,0.5207971661742588,0.5424306621166664,0.0
triad_odd_bal_0.45,1,7,8,0.5536458644371454,0.5238502239474471,0.5511979695431473,0.06
constant_2.6,4,19,10,0.553297749477167,0.5134077004713299,0.5370811483597091,0.0
late_boost_bal_0.60,6,27,3,0.5529777309545076,0.5188992968875249,0.5470180702196367,0.04
triad_odd_bal_0.45,1,7,5,0.5528097939683487,0.521289698417438,0.556489101224246,0.08
triad_odd_bal_0.45,0,3,9,0.55252314123619,0.5246026873693639,0.566265750970439,0.16
late_boost_bal_0.60,5,23,4,0.5523975295635511,0.5177723320278801,0.5514096603531594,0.06
late_boost_bal_0.60,6,27,11,0.5521761369275283,0.5248330775866676,0.55926337326035,0.08
late_boost_bal_0.60,2,11,9,0.5520616234951027,0.5213511058180458,0.5452831917183886,0.02
late_boost_bal_0.60,1,7,15,0.5520539892662742,0.5192515402056661,0.5536331294994237,0.06
triad_odd_bal_0.45,1,7,1,0.5514601373544341,0.5336372648551807,0.5698512988951926,0.2
baseline,1,7,2,0.551384162604617,0.5163081394279408,0.5388702290076336,0.02
constant_2.6,4,19,5,0.5512688453975092,0.513823391703343,0.5385132815182445,0.02
triad_odd_bal_0.45,2,11,14,0.5511854284861153,0.5252818154673037,0.5553508510002986,0.06
late_boost_bal_0.60,1,7,3,0.5507790730519356,0.5215158524761623,0.5543232637855087,0.08
late_boost_bal_0.60,6,27,2,0.5505347777294277,0.5189947247478797,0.5454919878768446,0.04
late_boost_bal_0.60,1,7,6,0.5503973616105169,0.5223437082503112,0.5462947270381482,0.04
triad_odd_bal_0.45,2,11,13,0.5499552105106001,0.5282548820543443,0.5640418035234398,0.18
late_boost_bal_0.60,0,3,9,0.549687378329478,0.5189877012573575,0.5493633053157135,0.06
triad_odd_bal_0.45,7,31,11,0.5494057927739623,0.5250068677217081,0.5540662884443117,0.1
triad_odd_bal_0.45,2,11,10,0.5490474768587639,0.528274469991042,0.5720853986264556,0.18
constant_2.6,0,3,8,0.5489824265692792,0.5133330992290165,0.5348721790429816,0.0
late_boost_bal_0.60,2,11,12,0.5488628816160136,0.524009038926933,0.5547171899930529,0.08
late_boost_bal_0.60,6,27,6,0.5488323447007,0.5207284581148035,0.5413954606875387,0.04
triad_odd_bal_0.45,3,15,14,0.5487369363989251,0.526083726485518,0.561008659301284,0.14
late_boost_bal_0.60,6,27,0,0.5487178312682744,0.5215303575109358,0.5432784432280573,0.02
triad_odd_bal_0.45,0,3,7,0.5485219468498059,0.5258059122126008,0.5674458047178262,0.1
constant_2.6,1,7,9,0.5478509223710085,0.5164825046040515,0.5413028295408433,0.02
triad_odd_bal_0.45,5,23,10,0.5476261570618095,0.5248014332636608,0.5584449089280382,0.14
triad_odd_bal_0.45,7,31,0,0.5473753359211705,0.5281930128396535,0.5699384891012242,0.18
triad_odd_bal_0.45,7,31,4,0.5470767393251718,0.5248836070468799,0.5439892505225441,0.04
late_boost_bal_0.60,6,27,13,0.5470535693836888,0.5207728893265848,0.5505618792417684,0.08
baseline,0,3,13,0.5462043594224226,0.5156080566540974,0.5390927986756184,0.02
triad_odd_bal_0.45,5,23,7,0.5458584652134966,0.520866646760227,0.5506479546133174,0.08
triad_odd_bal_0.45,0,3,10,0.5455359808898179,0.5236610331442221,0.559759331143625,0.08
late_boost_bal_0.60,0,3,13,0.5453816732702745,0.5212083457389552,0.5432261487605828,0.06
triad_odd_bal_0.45,4,19,10,0.5450343386085399,0.5265500149298297,0.5530325470289639,0.16
constant_2.6,0,3,5,0.5449519305802666,0.5142756032087896,0.5341915207416424,0.0
triad_odd_bal_0.45,7,31,6,0.544484920871902,0.5250706479546132,0.5596996118244251,0.12
late_boost_bal_0.60,7,31,11,0.5444808342685263,0.5198341845498479,0.5465710861217354,0.06
baseline,2,11,0,0.5443024004414605,0.5157897176492229,0.5354270210613447,0.04
late_boost_bal_0.60,5,23,12,0.5442976127766455,0.5202606325722009,0.5650730213987434,0.1
baseline,4,19,3,0.544265612066587,0.5158434286765382,0.5383780005518256,0.0
late_boost_bal_0.60,7,31,5,0.5441220255135927,0.5187208086175175,0.5395224026444969,0.04
late_boost_bal_0.60,3,15,9,0.5435418241226363,0.5168733252410508,0.5533640229332234,0.08
triad_odd_bal_0.45,0,3,12,0.5431352642579874,0.5253021200358314,0.5583869811884145,0.18
constant_2.6,0,3,10,0.5431220151699597,0.5146881730499111,0.5401416721291007,0.02
late_boost_bal_0.60,6,27,9,0.5429997938758216,0.5223241646245103,0.5511932299658749,0.1
late_boost_bal_0.60,2,11,15,0.5428471092992542,0.5200812281947339,0.5484479612791914,0.08
baseline,3,15,4,0.5427867193966707,0.5149875839234801,0.5343956589717649,0.02
late_boost_bal_0.60,4,19,13,0.5426867904938583,0.521597309697761,0.54772652665491,0.08
late_boost_bal_0.60,7,31,3,0.5421371260182153,0.5250283611600974,0.5531109482475628,0.14
late_boost_bal_0.60,3,15,15,0.542091320645245,0.5206157768972968,0.5498427348861354,0.1
late_boost_bal_0.60,4,19,2,0.5420531495011032,0.5233178358488119,0.5500919924573819,0.12
triad_odd_bal_0.45,2,11,5,0.542012541057032,0.5282658704090771,0.5640764407285757,0.18
late_boost_bal_0.60,6,27,4,0.5416561696020277,0.5211272702287978,0.548045637419936,0.1
triad_odd_bal_0.45,1,7,9,0.5415945058226336,0.5237162137951626,0.5611728874290833,0.16
late_boost_bal_0.60,3,15,2,0.5415340219407736,0.5208232752368518,0.5540919466520089,0.12
triad_odd_bal_0.45,1,7,3,0.5413436846819946,0.5254784114661094,0.5523708569722305,0.14
edges_narrow_bal_0.55,4,19,12,0.5403788634097707,0.528790642996384,0.5611144179402092,0.24
triad_odd_bal_0.45,0,3,5,0.5402806808002388,0.5256057330546432,0.5582908330845029,0.18
late_boost_bal_0.60,3,15,0,0.5401293238363527,0.5212886578262296,0.547784928505447,0.12
baseline,7,31,8,0.539755357307091,0.5151377540697142,0.5380485606548331,0.04
triad_odd_bal_0.45,2,11,0,0.5394446103314422,0.5247577187220066,0.560274708868319,0.22
triad_odd_bal_0.45,7,31,5,0.5393132278292028,0.5307951030158256,0.566765004478949,0.32
late_boost_bal_0.60,1,7,8,0.5381978639427738,0.5166107077693546,0.5315629556680332,0.04
late_boost_bal_0.60,3,15,3,0.5381978639427738,0.5253783142095901,0.5550649291161853,0.28
late_boost_bal_0.60,5,23,13,0.537548954492362,0.5232476009435907,0.5623403491896266,0.2
late_boost_bal_0.60,4,19,7,0.5374955148905634,0.5225721243768561,0.5486884394872852,0.14
late_boost_bal_0.60,7,31,1,0.5373657330004808,0.5196964630617837,0.545596195100352,0.14
triad_odd_bal_0.45,0,3,8,0.537234995521051,0.5310198865332937,0.5670755449387878,0.36
triad_odd_bal_0.45,5,23,6,0.5370438936996118,0.5243519856673634,0.5566413854882054,0.26
late_boost_bal_0.60,3,15,11,0.5361366221591126,0.5183207750269109,0.5475131499591569,0.08
late_boost_bal_0.60,5,23,2,0.5361213537014559,0.5183510065730708,0.5449575918588585,0.12
late_boost_bal_0.60,6,27,12,0.5361137194726275,0.5178731038484148,0.5481315224942552,0.12
late_boost_bal_0.60,5,23,8,0.5360984510149707,0.5202394094160578,0.5455805449312537,0.14
triad_odd_bal_0.45,2,11,2,0.5349537175276202,0.5258909525231413,0.5571113765303075,0.18
late_boost_bal_0.60,5,23,6,0.5345792394781241,0.5213597324966218,0.5563532052309735,0.2
constant_2.6,0,3,12,0.5343196928551363,0.5155141711146487,0.5401820551237632,0.12
late_boost_bal_0.60,2,11,13,0.533762376993488,0.5208321309422931,0.5463504569085954,0.2
triad_odd_bal_0.45,7,31,7,0.5333054643177068,0.5266733950432966,0.5578148701104807,0.3
triad_odd_bal_0.45,7,31,10,0.5326007763511496,0.5255156763212899,0.5607739623768289,0.26
triad_odd_bal_0.45,2,11,11,0.5325768886234696,0.5252223350253807,0.5600716631830397,0.24
triad_odd_bal_0.45,7,31,14,0.5324455061212302,0.5252901761719917,0.5535156763212901,0.28
constant_2.6,7,31,11,0.5323181009457815,0.5169713144177045,0.5332588101257921,0.06
triad_odd_bal_0.45,5,23,4,0.5321469095252315,0.5256831292923262,0.5599157957599283,0.28
late_boost_bal_0.60,5,23,5,0.5319683332188199,0.518941285146081,0.5406740260632572,0.2
triad_odd_bal_0.45,6,27,10,0.5319677515676321,0.5300533890713646,0.5640871902060316,0.4
triad_odd_bal_0.45,6,27,12,0.5316572111077934,0.5264800238877276,0.5650140340400119,0.32
baseline,4,19,6,0.5314558999356204,0.5151927894785248,0.5397638186333119,0.12
late_boost_bal_0.60,6,27,15,0.5304033163090031,0.5168826390002214,0.543444105993633,0.2
triad_odd_bal_0.45,6,27,15,0.5303792176769184,0.524052314123619,0.5616566139146013,0.34
triad_odd_bal_0.45,5,23,13,0.5301522842639594,0.5252765601672141,0.5716076440728576,0.36
triad_odd_bal_0.45,5,23,11,0.5299372947148402,0.5239247536578082,0.5526115258286055,0.32
triad_odd_bal_0.45,3,15,13,0.5299014631233203,0.5283812481337713,0.5641540758435354,0.34
late_boost_bal_0.60,5,23,11,0.5285329302460512,0.5156889509806167,0.5421470505156921,0.14
late_boost_bal_0.60,1,7,14,0.5282962691523716,0.5211478826466345,0.5543496018749665,0.3
late_boost_bal_0.60,5,23,3,0.5281741214911175,0.5189889227339701,0.5493961324996756,0.22
triad_odd_bal_0.45,1,7,10,0.5278829501343685,0.5224654523738428,0.5651884144520752,0.34
late_boost_bal_0.60,5,23,1,0.5275939201001612,0.5177872951163838,0.5418783256609333,0.28
constant_2.6,6,27,14,0.5275501763585854,0.5139190623341762,0.5308362206199082,0.12
late_boost_bal_0.60,4,19,8,0.5273801616929665,0.5178218018306882,0.5448556749039996,0.24
triad_odd_bal_0.45,0,3,14,0.5267841146610929,0.5281055837563451,0.5653926545237385,0.4
baseline,0,3,4,0.526754345626782,0.5153496551089857,0.5363524326312884,0.22
triad_odd_bal_0.45,6,27,11,0.5266049567034936,0.5244075246342191,0.5661403404001194,0.42
triad_odd_bal_0.45,4,19,9,0.5265332935204539,0.5221790385189609,0.5549369961182442,0.38
late_boost_bal_0.60,0,3,0,0.526044171648001,0.5208041896647811,0.5542965439846093,0.28
late_boost_bal_0.60,6,27,8,0.5259525609020606,0.5191195443892235,0.5491159563016742,0.34
triad_odd_bal_0.45,3,15,10,0.5259122126007763,0.5298524932815764,0.5651914004180353,0.5
constant_2.6,0,3,7,0.5257202609482786,0.5157008302899773,0.5316883603333645,0.16
late_boost_bal_0.60,0,3,3,0.5253418225957904,0.5239375825450993,0.5643966287245494,0.36
late_boost_bal_0.60,3,15,14,0.5251433326462527,0.518642634114315,0.5387364587866157,0.32
triad_odd_bal_0.45,2,11,6,0.5248253209913407,0.5225559868617498,0.5631024186324276,0.32
triad_odd_bal_0.45,3,15,11,0.5246819946252612,0.5233965959988056,0.5584478948939983,0.36
late_boost_bal_0.60,1,7,0,0.5246623762300651,0.5200403087282137,0.54727992426845,0.36
triad_odd_bal_0.45,1,7,15,0.5246222753060615,0.5236201851298895,0.557996416840848,0.46
late_boost_bal_0.60,3,15,5,0.5244409835940422,0.5156426875539167,0.543627327485514,0.18
triad_odd_bal_0.45,6,27,2,0.5241086891609436,0.5223094655120932,0.5631872200656912,0.44
late_boost_bal_0.60,4,19,9,0.5239371244913695,0.5177668353831238,0.5476123949339258,0.26
late_boost_bal_0.60,4,19,15,0.5236546580247197,0.5167241524097443,0.544033850170625,0.24
triad_odd_bal_0.45,4,19,1,0.5236309346073456,0.5288241266049567,0.5706198865332934,0.58
late_boost_bal_0.60,2,11,3,0.5234561680751819,0.5190258724014994,0.5453190725938819,0.36
late_boost_bal_0.60,4,19,5,0.5226545740482025,0.5199712952996054,0.5554176304880561,0.4
triad_odd_bal_0.45,6,27,4,0.5224365482233503,0.5222217975515079,0.5516052553000895,0.46
late_boost_bal_0.60,6,27,14,0.5223644733527243,0.5197460855491682,0.547124949423234,0.38
triad_odd_bal_0.45,4,19,3,0.5222812779934309,0.5231288145715137,0.5499713347267842,0.42
late_boost_bal_0.60,0,3,8,0.5222804968356121,0.5238180305216469,0.5670628831428594,0.38
triad_odd_bal_0.45,2,11,8,0.5217199163929531,0.5299200955509107,0.5713872797850104,0.56
late_boost_bal_0.60,1,7,7,0.5216850269869989,0.5267393445251128,0.5582484025376176,0.54
triad_odd_bal_0.45,4,19,8,0.5212541057031951,0.5262958495073156,0.5706192893401015,0.5
triad_odd_bal_0.45,7,31,13,0.521230217975515,0.5315060017915794,0.5699570020901761,0.58
triad_odd_bal_0.45,4,19,6,0.5211466109286355,0.5270767393251716,0.5633275604658107,0.56
triad_odd_bal_0.45,0,3,6,0.520955509107196,0.5308089578978801,0.5728145715138847,0.68
triad_odd_bal_0.45,2,11,7,0.5204299790982383,0.5283107793371155,0.5623732457449985,0.6
triad_odd_bal_0.45,4,19,12,0.5202269334129591,0.5281208719020603,0.5637778441325769,0.54
late_boost_bal_0.60,4,19,3,0.5201200100771821,0.5248738443686111,0.5563341196589026,0.52
constant_2.6,0,3,13,0.5198169304241971,0.5145179011767644,0.5369123981646221,0.3
triad_odd_bal_0.45,3,15,7,0.5197014034040012,0.5264907733651837,0.5734123618990743,0.46
triad_odd_bal_0.45,6,27,7,0.5196058524932816,0.5203205733054643,0.5490134368468199,0.46
late_boost_bal_0.60,0,3,15,0.519303147592546,0.5189858690424388,0.55188603623205,0.32
baseline,7,31,12,0.5188190931665594,0.5163535362825349,0.5430240044146051,0.36
triad_odd_bal_0.45,3,15,15,0.5188175574798447,0.5259757539564048,0.5705756942370857,0.5
late_boost_bal_0.60,7,31,9,0.518753483116903,0.5152867798059381,0.5372962615181428,0.32
late_boost_bal_0.60,5,23,10,0.5187229462015894,0.5187521089557139,0.5379795249982823,0.48
constant_2.6,0,3,9,0.5184318132159691,0.5143349096357338,0.5375571604707058,0.32
edges_narrow_bal_0.55,3,15,13,0.5180726477284564,0.5238243478519665,0.5628152854868231,0.52
late_boost_bal_0.60,0,3,10,0.5180053286917222,0.5224632602737637,0.5476761407446427,0.6
triad_odd_bal_0.45,1,7,2,0.5175395640489698,0.5206330247835176,0.5546790086593013,0.5
late_boost_bal_0.60,1,7,12,0.516860194367466,0.5188770049393461,0.5380631198039529,0.54
late_boost_bal_0.60,0,3,12,0.5167304124773835,0.5227950438586445,0.5656047454366396,0.54
triad_odd_bal_0.45,0,3,1,0.5166796058524933,0.5257005673335325,0.562746491489997,0.58
triad_odd_bal_0.45,6,27,14,0.5166796058524933,0.5245830994326666,0.5700961481039116,0.54
triad_odd_bal_0.45,4,19,0,0.5165840549417736,0.5248143326366077,0.5765834577485817,0.54
late_boost_bal_0.60,1,7,10,0.5162341876035392,0.5231827099985494,0.5524608936628266,0.58
constant_2.6,2,11,0,0.5161375909105098,0.5163886287729811,0.5359859303305553,0.48
triad_odd_bal_0.45,4,19,11,0.5161182442520156,0.5249765303075544,0.5560513586145117,0.64
triad_odd_bal_0.45,6,27,0,0.5158435353836966,0.532473215885339,0.5693227829202747,0.74
constant_2.6,3,15,14,0.5156420701064395,0.5167840309641976,0.5361455114398976,0.44
triad_odd_bal_0.45,6,27,6,0.5154255001492984,0.523787399223649,0.558483129292326,0.48
late_boost_bal_0.60,4,19,10,0.5151119559657681,0.5207855621464398,0.5538842956278771,0.54
late_boost_bal_0.60,0,3,14,0.514722610295521,0.5166597195184329,0.5377069830291094,0.54
triad_odd_bal_0.45,2,11,3,0.5146969244550612,0.5232690355329951,0.5602340997312631,0.6
triad_odd_bal_0.45,5,23,5,0.5145416542251418,0.5267599880561362,0.565232009555091,0.7
late_boost_bal_0.60,3,15,7,0.5145012176594981,0.5187559260701281,0.554183175686508,0.46
triad_odd_bal_0.45,3,15,2,0.5142788892206629,0.5271242759032546,0.5778644371454165,0.62
constant_2.6,7,31,5,0.5140384555357868,0.5169909011455505,0.5343688547616818,0.56
late_boost_bal_0.60,2,11,0,0.5135087679118093,0.5190870989167029,0.5378409637450473,0.56
triad_odd_bal_0.45,5,23,1,0.5134905942072261,0.5311849507315618,0.5594899970140341,0.76
triad_odd_bal_0.45,2,11,1,0.5134667064795462,0.5289256494475963,0.566731561660197,0.68
late_boost_bal_0.60,7,31,7,0.5134133400514547,0.5182548916321218,0.5378547053569384,0.56
late_boost_bal_0.60,5,23,0,0.5133255464199284,0.521079632640909,0.5504893540678989,0.56
late_boost_bal_0.60,7,31,4,0.512890395376711,0.5173090870225743,0.5472085442289046,0.48
triad_odd_bal_0.45,4,19,5,0.5128336816960287,0.5266176171991641,0.5511931919976112,0.74
triad_odd_bal_0.45,5,23,2,0.5125828605553897,0.5256969841743804,0.5522317109584951,0.72
triad_odd_bal_0.45,0,3,2,0.5123559271424305,0.5345502538071066,0.5724326664676023,0.86
triad_odd_bal_0.45,3,15,6,0.5119378919080322,0.5271362197670946,0.5608754852194685,0.76
late_boost_bal_0.60,7,31,15,0.5118750429425372,0.5219542098954875,0.5519711578834864,0.68
triad_odd_bal_0.45,6,27,13,0.5118303971334727,0.5259081516870708,0.5627876978202448,0.7
triad_odd_bal_0.45,7,31,15,0.5113526425798746,0.5230781725888325,0.5493693639892505,0.78
triad_odd_bal_0.45,7,31,1,0.5111257091669155,0.5246535682293222,0.5534075843535383,0.72
constant_2.6,4,19,3,0.511092642881668,0.515444329993445,0.5396069388519524,0.58
late_boost_bal_0.60,2,11,1,0.5106230294146837,0.5226281596164564,0.5534132637091663,0.72
triad_odd_bal_0.45,6,27,9,0.5103374141534787,0.5202933412959093,0.5493562257390265,0.7
